"tmdb_id","description","tmdb_url","cover_url","vote_average","vote_count","release_date","original_language","popularity"
"313297","Sur les rives escarpées d’un Japon fantasmagorique, un jeune garçon nommé Kubo vit dans une grotte, en haut d’une falaise. S’il a l’air d’un vagabond dépenaillé, il est pourtant aussi attentionné qu’intelligent et vit une existence modeste de conteur de rue. Jour après jour, il régale des histoires les plus folles, les habitants de ce petit village de pêcheurs, en les illustrant de personnages en origami qui prennent littéralement vie au son de son Shamisen (un instrument musical magique). Hosato, Hashi et Kameyo, sont ses spectateurs les plus fidèles. Le soir, le jeune garçon rejoint sa mère qui semble sombrer dans une mystérieuse transe entre le lever et le coucher du soleil.","https://www.themoviedb.org/movie/313297","https://image.tmdb.org/t/p/w500/vbVomBFh965jxqIa64CnCdg6PVX.jpg","7.633","3632","2016-08-18","en","4.4632"
"313369","Au cœur de Los Angeles, une actrice en devenir prénommée Mia sert des cafés entre deux auditions. De son côté, Sebastian, passionné de jazz, joue du piano dans des clubs miteux pour assurer sa subsistance. Tous deux sont bien loin de la vie rêvée à laquelle ils aspirent… Le destin va réunir ces doux rêveurs, mais leur coup de foudre résistera-t-il aux tentations, aux déceptions, et à la vie trépidante d’Hollywood ?","https://www.themoviedb.org/movie/313369","https://image.tmdb.org/t/p/w500/5KIj6aioW1UtUT1IV0qqW5iZbNH.jpg","7.9","17294","2016-12-01","en","17.883"
"313628","Hyun Woo et Jun Su sont amis depuis l’enfance. Chacun a suivi des chemins différents ; Hyun Woo est devenue une célèbre présentatrice météo. Belle, libérée et très sûre d’elle, elle collectionne les succès et fait fondre le cœur des hommes. Jun Su, quant à lui est devenu professeur d’école. Timide, coincé et peu sûr de lui, il collectionne les échecs sentimentaux, sans vouloir en reconnaître la cause.
 Amis et confidents, ils partagent beaucoup de choses ; se réconfortent mutuellement et s’appuient l’un sur l’autre.
 Tous deux suivent leur destinée à la recherche du grand amour, sans se douter que, parfois, la vie peu réserver bien des surprises…","https://www.themoviedb.org/movie/313628","https://image.tmdb.org/t/p/w500/cp9wofMASYbPIval4KA0Rt4GwUP.jpg","6.7","43","2015-01-14","ko","2.5928"
"313943","À la suite d'une invasion extraterrestre dévastatrice, un soldat américain et une travailleuse humanitaire française tentent de trouver refuge dans la campagne kényane.","https://www.themoviedb.org/movie/313943","https://image.tmdb.org/t/p/w500/owhIcAV0EWF8KZYrPTfloB3Qa1s.jpg","5.522","379","2017-07-01","en","2.6142"
"314095","Percy Fawcett est un colonel britannique reconnu et un mari aimant. En 1906, alors qu’il s’apprête à devenir père, la Société géographique royale d'Angleterre lui propose de partir en Amazonie afin de cartographier les frontières entre le Brésil et la Bolivie. Sur place, l’homme se prend de passion pour l’exploration et découvre des traces de ce qu’il pense être une cité perdue très ancienne. De retour en Angleterre, Fawcett n’a de cesse de penser à cette mystérieuse civilisation, tiraillé entre son amour pour sa famille et sa soif d’exploration et de gloire…","https://www.themoviedb.org/movie/314095","https://image.tmdb.org/t/p/w500/arm7E7iinAikQauyGkc0BzYiwZP.jpg","6.397","2908","2017-03-15","en","7.4075"
"314127","Après une grave dépression nerveuse, Liz Michaels rentre chez elle et retrouve son fils, Anthony, et son mari, Gabe. Alors que l'équilibre familial, encore fragile, se restaure progressivement, une jeune fille prénommée Caitlin se présente chez eux. Elle prétend être la fille de Gabe, issue d'une relation antérieure à son mariage avec Liz. Caitlin est dans une situation de grande précarité et la famille décide de l'accueillir sous son toit. Des tensions ne tardent pas à apparaître...","https://www.themoviedb.org/movie/314127","https://image.tmdb.org/t/p/w500/iSDtnxpbMZbHvClUQmrRiSnFqFa.jpg","6.375","32","2014-12-27","en","3.0605"
"314365","Une équipe de journalistes d’investigation, baptisée Spotlight, a enquêté pendant 12 mois sur des suspicions d’abus sexuels au sein d’une des institutions les plus anciennes et les plus respectées au monde. L’enquête révèlera que L’Eglise Catholique a protégé pendant des décennies les personnalités religieuses, juridiques et politiques les plus en vue de Boston, et déclenchera par la suite une vague de révélations dans le monde entier.","https://www.themoviedb.org/movie/314365","https://image.tmdb.org/t/p/w500/bY4K4gkDjJCNsNLHhdDPApTZiE.jpg","7.814","8390","2015-11-06","en","5.1489"
"314405","Il était une fois trois royaumes voisins où dans de merveilleux châteaux régnaient rois et reines, princes et princesses : un roi fornicateur et libertin, un autre captivé par un étrange animal, une reine obsédée par son désir d'enfant... Sorciers et fées, monstres redoutables, ogre et vieilles lavandières, saltimbanques et courtisans sont les héros de cette libre interprétation des célèbres contes de Giambattista Basile.","https://www.themoviedb.org/movie/314405","https://image.tmdb.org/t/p/w500/lPGoscoGrVDfZ5v4AZ9wnrDCxdU.jpg","6.4","1658","2015-05-14","it","3.9723"
"315011","Un raz de marée inonde une partie de la côte de Tokyo. Après avoir pensé qu’il s’agissait d’une catastrophe naturelle, les scientifiques se rendent compte que le responsable de ce désastre n’est autre que Godzilla, une créature géante prête à tout détruire sur son passage.","https://www.themoviedb.org/movie/315011","https://image.tmdb.org/t/p/w500/8ulwqKiHxz5uH0g0I1BVeNDTWlo.jpg","7.194","1389","2016-07-29","ja","6.7506"
"315064","La vie de famille d'Owen Huntington est chamboulée lorsqu'il hérite d'un cirque en mauvais état et d'une mystérieuse boîte de biscuits en forme d'animaux. La magie des biscuits va entraîner la petite famille dans des aventures plus fantastiques qu'on ne saurait imaginer !","https://www.themoviedb.org/movie/315064","https://image.tmdb.org/t/p/w500/cb93jw2q0uLnX9LFqvhBDnDlSbg.jpg","6.217","198","2017-06-23","en","2.9529"
"315162","Le Chat Potté découvre que sa passion pour l'aventure et son mépris du danger ont fini par lui coûter cher : il a épuisé huit de ses neuf vies, et en a perdu le compte au passage. Afin de retomber sur ses pattes notre héros velu se lance littéralement dans la quête de sa vie. Il s'embarque dans une aventure épique aux confins de la Forêt Sombre afin de dénicher la mythique Étoile à vœu, seule susceptible de lui rendre ses vies perdues. Mais quand il ne vous en reste qu’une, il faut savoir faire profil bas, se montrer prudent et demander de l’aide. C’est ainsi qu’il se tourne vers son ancienne partenaire et meilleure ennemie de toujours : l’ensorcelante Kitty Pattes De Velours. Le Chat Potté et la belle Kitty vont être aidés dans leur quête, à leur corps bien défendant, par Perro, un corniaud errant et galeux à la langue bien pendue et d’une inaltérable bonne humeur.","https://www.themoviedb.org/movie/315162","https://image.tmdb.org/t/p/w500/kO35BwoKHyP1VRulxZJVeEl5dvS.jpg","8.2","8216","2022-12-07","en","25.4977"
"315465","Après le décès de sa mère, Ren, 9 ans, refuse de vivre avec sa famille éloignée et prend la fuite. À la nuit tombée, alors qu’il arpente seul les rues du quartier de Shibuya, il est interpellé par un étrange personnage encapuchonné… Sous la cape se cache Kumatetsu, une bête au corps imposant et aux dents aiguisées venue d’un univers parallèle au nôtre. Transporté dans ce monde fantastique peuplé de bêtes étranges, le jeune garçon va se retrouver à son insu disciple de cet ours tumultueux ! Il devra désormais apprendre à composer avec son nouveau maître au tempérament… bestial !","https://www.themoviedb.org/movie/315465","https://image.tmdb.org/t/p/w500/ApHYRWgO8lTSDlHeOuOsskeHwHH.jpg","7.9","1510","2015-07-11","ja","4.4765"
"315635","Après ses spectaculaires débuts dans Captain America : Civil War, le jeune Peter Parker découvre peu à peu sa nouvelle identité, celle de Spider-Man, le super-héros lanceur de toile. Galvanisé par son expérience avec les Avengers, Peter rentre chez lui auprès de sa tante May, sous l’œil attentif de son nouveau mentor, Tony Stark. Il s’efforce de reprendre sa vie d’avant, mais au fond de lui, Peter rêve de se prouver qu’il est plus que le sympathique super héros du quartier. L’apparition d’un nouvel ennemi, le Vautour, va mettre en danger tout ce qui compte pour lui...","https://www.themoviedb.org/movie/315635","https://image.tmdb.org/t/p/w500/77Z0g5fc1qWJ7SfHyeiHsMkYx5O.jpg","7.331","22226","2017-07-05","en","22.7936"
"315837","Dans un futur proche, le Major est unique en son genre : humaine sauvée d’un terrible accident, son corps aux capacités cybernétiques lui permet de lutter contre les plus dangereux criminels. Face à une menace d’un nouveau genre qui permet de pirater et de contrôler les esprits, le Major est la seule à pouvoir la combattre. Alors qu’elle s’apprête à affronter ce nouvel ennemi, elle découvre qu’on lui a menti : sa vie n’a pas été sauvée, on la lui a volée. Rien ne l’arrêtera pour comprendre son passé, trouver les responsables et les empêcher de recommencer avec d’autres.","https://www.themoviedb.org/movie/315837","https://image.tmdb.org/t/p/w500/hqZFvDYiCKOXbfSZuIEJUuQW29n.jpg","6.091","8163","2017-03-29","en","17.1446"
"316002","Un ouvrier blesse maladroitement une réceptionniste avec un clou dans la tête. La jeune femme décide de partir à Washington pour militer pour ses droits d'assurée. Elle rencontre un député très macho qui se sert d'elle pour se démarquer et se construire grace à cette affaire une légitimité politique.","https://www.themoviedb.org/movie/316002","https://image.tmdb.org/t/p/w500/u7i5he7pcrMyxO2C87gEMtpyjm.jpg","4.3","340","2015-02-10","en","2.5917"
"316023","Dave et Mike, frères et rois de la fête, sont mis sous pression par leur entourage qui leur réclame de se ranger. Grâce à une annonce en ligne, ils trouvent deux femmes parfaites pour les accompagner au mariage de leur sœur à Hawaï, mais les deux garçons se retrouvent complètement dépassés par ce duo qui s’avère en réalité encore plus incontrôlable qu’eux.","https://www.themoviedb.org/movie/316023","https://image.tmdb.org/t/p/w500/iwTWULvEMX6Exb2gEcllbxj8pFH.jpg","6.054","2503","2016-07-07","en","4.8133"
"316029","The Greatest Showman célèbre la naissance du show‐business et l’émerveillement que l’on éprouve lorsque les rêves deviennent réalité. Inspirée par l’ambition et l’imagination de P.T Barnum, voici l’histoire d’un visionnaire parti de rien qui a créé un spectacle devenu un phénomène planétaire.","https://www.themoviedb.org/movie/316029","https://image.tmdb.org/t/p/w500/sZbtOB5mpGSUy8aW6t4O3eF1fPf.jpg","7.877","9635","2017-12-20","en","7.7698"
"316152","En pleine guerre de Sécession, Newton Knight, courageux fermier du Mississippi, prend la tête d’un groupe de modestes paysans blancs et d'esclaves en fuite pour se battre contre les États confédérés. Formant un régiment de rebelles indomptables, Knight et ses hommes ont l'avantage stratégique de connaître le terrain, même si leurs ennemis sont bien plus nombreux et beaucoup mieux armés… Résolument engagé contre l'injustice et l'exploitation humaine, l'intrépide fermier fonde le premier État d'hommes libres où Noirs et Blancs sont à égalité.","https://www.themoviedb.org/movie/316152","https://image.tmdb.org/t/p/w500/1GIpqBa6SeI3u5wZO6KMGcsczQb.jpg","6.77","1536","2016-06-24","en","3.7253"
"316154","Arlen est une paria évincée de sa communauté et condamnée à errer dans le désert. Elle y est capturée par une bande de cannibales qui la dévorent, petit morceau par petit morceau, en la maintenant bien vivante pour avoir toujours de la viande fraîche. Son salut est incarné par Miami Man, un cannibale dont la fille Miel se lie avec Arlen.","https://www.themoviedb.org/movie/316154","https://image.tmdb.org/t/p/w500/sykzAkOWg5R9pd4H84k3mGDOPb2.jpg","5.3","1104","2017-06-23","en","3.226"
"316269","Dans un lointain futur, un groupe de six prisonniers se voit condamné à l'exil sur une planète hostile. Devant eux, à perte de vue : des steppes glacées où nul ne peut survivre. Sous leurs pieds : une menace plus grande encore... Leur seul salut : atteindre l’île, un havre de paix où ils pourront trouver refuge.","https://www.themoviedb.org/movie/316269","https://image.tmdb.org/t/p/w500/9p36a6xPrFoBzUfquINOTmyQ2sM.jpg","4.9","158","2014-12-18","ru","2.6834"
"316727","Une sénatrice américaine se lance dans la course à l'élection présidentielle en proposant l'arrêt total de la Purge annuelle. Ses opposants profitent alors d'une nouvelle édition de cette journée où tous les crimes sont permis pour la traquer et la tuer...","https://www.themoviedb.org/movie/316727","https://image.tmdb.org/t/p/w500/rdy8qJL3fA5h3QafXiM9jMedsfQ.jpg","6.382","5311","2016-06-29","en","6.6527"
"316873","Pendant un discours du père de Sonoko, le Kid fait son apparition, pour, cette fois, voler le tableau : Les Tournesols des flammes. Suivant cette apparition en direct, Conan et les détectives boys partent à sa rencontre. Pendant qu'ils sont chez Sonoko, avec le Kid déguisé en Shinichi, le manoir prend feu...","https://www.themoviedb.org/movie/316873","https://image.tmdb.org/t/p/w500/3juyGTGounPV4Ybb044MC1RW606.jpg","6.1","124","2015-04-18","ja","3.7737"
"317442","Dans le village de Konoha, deux années après la 4ème grande guerre des ninjas, Naruto s’apprête à célébrer la fête de l’hiver entouré d’Hinata et de ses amis. Soudain, une météorite déchire la nuit de son intense lumière et voilà que la lune se rapproche anormalement de la Terre. Le Conseil des Kage se réunit en urgence face à cette menace de destruction de la planète ! Pour Naruto, Sakura, Shikamaru, Saï et Hinata le compte à rebours pour sauver la planète a commencé.","https://www.themoviedb.org/movie/317442","https://image.tmdb.org/t/p/w500/jrSF0wDJxBvraQqd7F0YxAlt1xr.jpg","7.445","2317","2014-12-06","ja","6.2451"
"317744","Alors que Doug a une liaison avec Lena, la jeune femme qui a loué la maison voisine de la sienne pour l'été, la mort suspecte du mari de cette dernière révèle l'existence d'une assurance vie conséquente.","https://www.themoviedb.org/movie/317744","https://image.tmdb.org/t/p/w500/p4dCp3k3JKX9VjzAh3rvPHHH3oT.jpg","6.12","405","2015-05-06","en","2.8841"
"318121","Dans cette comédie de la vie, un jeune ado et son aide-soignant partent à la découverte de sites insolites et trouvent l'amitié et l'espoir au bout du chemin.","https://www.themoviedb.org/movie/318121","https://image.tmdb.org/t/p/w500/zZ0eda1GyHILNSoq9KF5u0hcq6O.jpg","7.294","2210","2016-06-16","en","2.6114"
"318256","Le documentaire-choc du festival de Sundance 2015, réalisé par Rashida Jones, dénonce le destin souvent peu glorieux des jeunes femmes recrutées par le cinéma X ""amateur"".","https://www.themoviedb.org/movie/318256","https://image.tmdb.org/t/p/w500/75ot83QOkc02vujyzmIbumQCU6Y.jpg","6.055","671","2015-01-24","en","5.5937"
"318846","Wall Street. 2005.  Profitant de l’aveuglement généralisé des grosses banques, des médias et du gouvernement, quatre outsiders anticipent l’explosion de la bulle financière et mettent au point… le casse du siècle! Michael Burry, Steve Eisman, Greg Lippmann et Ben Hockett: des personnages visionnaires et hors du commun qui vont parier contre les banques… et tenter de rafler la mise !","https://www.themoviedb.org/movie/318846","https://image.tmdb.org/t/p/w500/xRZnq4CDeiZpkMLn6QQbgDOvJbg.jpg","7.355","9250","2015-12-11","en","8.8389"
"318917","Le 30 août 2011, Adolf Hitler se réveille dans un terrain vague à Berlin sans aucun souvenir de ce qui s’est passé depuis fin avril 1945. Sans abri et sans ressources, il interprète tout ce qu’il voit en 2011 avec un regard « nazi » (ainsi, il suppose que les Turcs d’Allemagne indiquent que Karl Dönitz a persuadé les Turcs de rejoindre les forces de l’Axe, de même il pense que l’origine du nom Wikipedia provient de Wikinger) — et bien que tout le monde le reconnaisse, personne ne croit qu’il est vraiment Adolf Hitler. À la place, ils pensent que c’est un comédien, ou un acteur de méthode. Dès lors, les vidéos de ses coups de gueule télévisuels deviennent d’énormes succès sur YouTube, obtenant ainsi le statut de célébrité moderne en tant qu’interprète.","https://www.themoviedb.org/movie/318917","https://image.tmdb.org/t/p/w500/ruHr0bsbt37NY1Pm0pPVwMY29Xt.jpg","6.774","1824","2015-10-08","de","3.0228"
"319373","Les dorayakis sont des pâtisseries traditionnelles japonaises qui se composent de deux pancakes fourrés de pâte de haricots rouges confits, « AN ».  Tokue, une femme de 70 ans, va tenter de convaincre Sentaro, le vendeur de dorayakis, de l’embaucher.  Tokue a le secret d’une pâte exquise et la petite échoppe devient un endroit incontournable...","https://www.themoviedb.org/movie/319373","https://image.tmdb.org/t/p/w500/oCEOdGiSTAk78fcANEF2DWxbkL0.jpg","7.4","565","2015-05-30","ja","3.0136"
"319888","Michael «Eddie» Edwards a toujours eu un seul rêve, participer aux Jeux Olympiques. Le problème, c’est qu’il n’a jamais réussi à briller dans aucun sport. Touché par la persévérance d’Eddie, un ancien champion américain va devenir son coach afin de l’aider à prendre part aux J.O. d’Hiver de Calgary dans la discipline dangereuse du saut à ski. L’histoire vraie de cet anti‐héros qui n’a jamais cessé de croire en lui‐même quand la Grande Bretagne toute entière n’y croyait pas.","https://www.themoviedb.org/movie/319888","https://image.tmdb.org/t/p/w500/9YCtoha3EiI1jcG7A2e5SprifSK.jpg","7.2","2165","2016-02-25","en","4.0136"
"320288","Lors d'une périlleuse mission spatiale, Jean est frappée par une force qui la change en l'un des mutants les plus puissants qui soient. En lutte contre elle-même, Jean Grey déchaîne ses pouvoirs, incapable de les comprendre ou de les maîtriser. Devenue incontrôlable et dangereuse pour ses proches, elle défait peu à peu les liens qui unissent les X-Men. Voici le point d'orgue de vingt années d'histoire des X-Men, et l'ultime confrontation entre la famille de mutants que nous avons appris à aimer et son pire ennemi : l'une des leurs.","https://www.themoviedb.org/movie/320288","https://image.tmdb.org/t/p/w500/qjP5jjOp85gmEcGgHkN0i8gddUz.jpg","5.972","6685","2019-06-05","en","11.519"
"321258","Pour essayer d’échapper à son passé, Greta, une jeune Américaine, se fait engager comme assistante maternelle en Angleterre, dans une maison perdue en pleine campagne. À son arrivée, elle découvre qu’elle a été embauchée non pas pour s’occuper d’un petit garçon de 8 ans en chair et en os, mais d’une poupée de porcelaine grandeur nature. Seule dans la maison, loin de tout, Greta assiste à des événements tous plus étranges les uns que les autres. La poupée serait-elle vivante ? Il se trouve que Greta n’a pas seulement été engagée, elle a été choisie…","https://www.themoviedb.org/movie/321258","https://image.tmdb.org/t/p/w500/qcL9cF0SpsXg7ioy6gbETEC6RCr.jpg","5.964","3802","2016-01-22","en","7.3952"
"321487","Les courbes du Mont Akina n’ont plus aucun secret pour le jeune lycéen de 18 ans, Takumi Fujiwara, au volant de sa Panda Trueno 86.  La nouvelle de sa récente victoire face à l’un des plus grands street racers de sa génération s’est répandue comme une traînée de poudre. Les meilleurs pilotes de la région se bousculent pour défier la mystérieuse Trueno sur son propre terrain. Tous ne sont pas des compétiteurs loyaux et sont prêts à tout pour asseoir leur réputation...  Takumi se voit à nouveau supplié de reprendre le volant pour défendre l’honneur des Speedstars, l’équipe locale du Mont Akina. Face à Takeshi Nakazato des fameux Myogi NightKids, et sa redoutable Skyline GT-R à quatre roues motrices, Takumi va devoir redoubler d’efforts et de technique pour tenir tête aux nouveaux challengers.  Takumi acceptera-t-il de reprendre le volant pour sauver l’honneur de ses amis ?","https://www.themoviedb.org/movie/321487","https://image.tmdb.org/t/p/w500/oqQPTXZg2DvbWZ9ZVZAHzSMjNht.jpg","7.9","74","2015-05-23","ja","2.6802"
"321612","Une nouvelle adaptation live du conte ""La Belle et la Bête"".  Belle, jeune fille rêveuse et passionnée de littérature, vit avec son père, un vieil inventeur farfelu. S'étant perdu une nuit dans la fôret, ce dernier se réfugie au château de la Bête, qui la jette au cachot. Ne pouvant supporter de voir son père emprisonné, Belle accepte alors de prendre sa place, ignorant que sous le masque du monstre se cache un Prince Charmant tremblant d'amour pour elle, mais victime d'une terrible malédiction.","https://www.themoviedb.org/movie/321612","https://image.tmdb.org/t/p/w500/3q0cUUmlNtton1fx6ZrQx31MV6v.jpg","6.971","15636","2017-03-16","en","18.653"
"321697","Situé dans les coulisses de trois lancements de produits emblématiques et se terminant en 1998 avec le dévoilement de l’iMac, Steve Jobs nous entraîne dans les coulisses de la révolution numérique pour peindre un portrait intime de l’homme brillant à son épicentre.","https://www.themoviedb.org/movie/321697","https://image.tmdb.org/t/p/w500/eUcb82BhRiI58Y9aTZPmNlFTwFi.jpg","6.8","4190","2015-10-09","en","3.0366"
"321741","Le Dr Bennet Omalu, un neuropathologiste de médecine légale, a mené un combat digne de David contre Goliath : il fut le premier à découvrir l’encéphalopathie traumatique chronique, une affection cérébrale liée à la pratique du sport chez les joueurs professionnels, et s’est démené pour révéler son existence contre ceux que cela gênait. La croisade d’Omalu l’opposa dangereusement à l’une des institutions les plus puissantes du monde…","https://www.themoviedb.org/movie/321741","https://image.tmdb.org/t/p/w500/bk4rIEmyHlVGngioQHilJ2y8RGA.jpg","7.1","2597","2015-11-12","en","5.9459"
"323027","Dans une histoire alternative Zod est le père de Superman, Batman est une chauve-souris vampirique, et Wonder Woman est l'enfant d'Arès, dieu de la guerre. Lorsque ces héros sombres forment une alliance, la question que chacun se pose est vont-ils sauver le monde, ou le supprimer ?","https://www.themoviedb.org/movie/323027","https://image.tmdb.org/t/p/w500/dMxAMeqWXZEyUowdFD58bjyem4E.jpg","7.116","581","2015-06-18","en","3.0748"
"323272","Tony et Elizabeth Jordan ont appramment tout pour être heureux : une fille adorable, des métiers qu'ils adorent, une belle maison. Mais les apparences peuvent être trompeuses. Leur mariage bat sérieusement de l'aile et leur fille se retrouve au milieu de cette situation. Grâces aux conseils prodigués par Miss Clara, une femme plus vieille, Elizabeth découvre qu'elle peut se battre pour sa famille plutôt que contre elle.","https://www.themoviedb.org/movie/323272","https://image.tmdb.org/t/p/w500/unxQeVUi5DH01r7ZNvAHwpvX7UK.jpg","7.8","545","2015-08-28","en","4.7636"
"323372","Anna Fritz, une actrice célèbre à la beauté troublante, vient de décéder. Trois jeunes garçons se faufilent jusque dans la morgue où Anna repose, afin de la voir nue. Fascinés par la beauté de la jeune morte, ils décident de lui faire l'amour avant ses funérailles.","https://www.themoviedb.org/movie/323372","https://image.tmdb.org/t/p/w500/hJaC0mBzPQxlm6ZngJAhgytEtHj.jpg","6.916","553","2015-03-15","es","3.287"
"323675","C'est toujours l'eau et le feu entre Ben et son futur beau-frère James. Le premier aspire à devenir détective, alors que le second est un des flics les plus respectés d'Atlanta. Une enquête les mène à Miami sur les traces d'un hacker. Un individu que tente également de retrouver un tueur à gages à la solde d'un riche et influent homme d'affaires de la Floride. James s'adjoint les services d'une policière du coin qui est aussi raisonnée que lui, alors que le verbomoteur Ben fonce tête baissée dans les péripéties en improvisant des solutions.","https://www.themoviedb.org/movie/323675","https://image.tmdb.org/t/p/w500/56nG2RnxiF8UGhwYBQW7VfDoPC7.jpg","6.254","1717","2016-01-14","en","5.0454"
"323676","Une huile de la finance tombée pour délit d’initié est envoyée en prison. À sa sortie, tout le monde, surtout ceux qu’elle a arnaqués par le passé, n’est pas prêt à croire en son tout nouveau numéro de parfaite repentie prête pour un nouveau départ.","https://www.themoviedb.org/movie/323676","https://image.tmdb.org/t/p/w500/hrpsr5N2em4aIhSIrN7mzKXs4bJ.jpg","5.8","1350","2016-04-07","en","3.2456"
"323677","Le 5 août 1936, Jesse Owens, un jeune athlète noir, était sacré champion olympique du 200m à Berlin devant un parterre de nazis et leur chef suprême, Adolf Hitler. Lors de ces Jeux, il obtint 4 médailles d’or (100m, longueur, 200m, 4x100m), devenant un mythe et un exemple pour le monde entier.","https://www.themoviedb.org/movie/323677","https://image.tmdb.org/t/p/w500/7rtOvrNFtqkVjnSFAiJnLjuYlkE.jpg","7.2","1562","2016-02-19","en","3.0686"
"324542","Une grosse livraison de cocaïne destinée à la mafia est détournée. Vincent Downs et Sean Tip, deux flics de Las Vegas, sont rapidement suspectés. La police des polices les met sous pression. La mafia aussi. En kidnappant le fils de Downs, la mafia franchit la ligne blanche : blessé et traqué, Downs va devenir un adversaire brutal et impitoyable. Il est prêt à tout pour sauver son fils et il n’a qu’une nuit devant lui.","https://www.themoviedb.org/movie/324542","https://image.tmdb.org/t/p/w500/9a6b0ZMrWrMmD6yrh6vvB6bMSZN.jpg","5.922","1275","2017-01-12","en","3.3109"
"324544","Une reine pactise avec la puissante et redoutée sorcière Gray Alys afin qu’elle lui rapporte un trésor capable de lui conférer un pouvoir immense. Alys et son guide, le vagabond Boyce, doivent s’aventurer dans les dangereuses Contrées Perdues. Là, ils devront déjouer et combattre hommes et démons pour honorer leur part du contrat…","https://www.themoviedb.org/movie/324544","https://image.tmdb.org/t/p/w500/reAcnsvtwfBqThTO4kzPmJFGVap.jpg","6.353","404","2025-02-27","en","121.8639"
"324552","John Wick est forcé de sortir de sa retraite volontaire par un de ses ex-associés qui cherche à prendre le contrôle d’une mystérieuse confrérie de tueurs internationaux. Parce qu’il est lié à cet homme par un serment, John se rend à Rome, où il va devoir affronter certains des tueurs les plus dangereux du monde.","https://www.themoviedb.org/movie/324552","https://image.tmdb.org/t/p/w500/r687UV1zQ5KDB9AxRokRscWIRvt.jpg","7.332","13441","2017-02-08","en","17.6296"
"324560","Dans l’Ouest américain, à la fin du XIX siècle, Liz, une jeune femme d’une vingtaine d’années, mène une vie paisible auprès de sa famille. Mais sa vie va basculer le jour où un sinistre prêcheur leur rend visite. Liz devra prendre la fuite face à cet homme qui la traque sans répit depuis l’enfance…","https://www.themoviedb.org/movie/324560","https://image.tmdb.org/t/p/w500/nfKU8IZTCIjUcT96ErThGNfqq3j.jpg","7.146","1168","2016-03-12","en","4.9203"
"324668","La traque de Jason Bourne par les services secrets américains se poursuit. Des îles Canaries à Londres en passant par Las Vegas…","https://www.themoviedb.org/movie/324668","https://image.tmdb.org/t/p/w500/i3q8u4UgOjCufGJwfMbQHU4DbJj.jpg","6.363","5843","2016-07-27","en","10.5506"
"324670","Quand une force surnaturelle dévaste une ville européenne déjà ravagée par la guerre, un ingénieur fait équipe avec les opérations spéciales pour lui barrer le chemin.","https://www.themoviedb.org/movie/324670","https://image.tmdb.org/t/p/w500/jib9nSNKraIIIQ0iwi5SQWr7V5i.jpg","6.488","1773","2016-12-09","en","5.511"
"324786","Quand la Seconde Guerre mondiale a éclaté, Desmond, un jeune américain, s’est retrouvé confronté à un dilemme: comme n’importe lequel de ses compatriotes, il voulait servir son pays, mais la violence était incompatible avec ses croyances et ses principes moraux. Il s’opposait ne serait-ce qu’à tenir une arme et refusait d’autant plus de tuer. Il s’engagea tout de même dans l’infanterie comme médecin. Son refus d’infléchir ses convictions lui valut d’être rudement mené par ses camarades et sa hiérarchie, mais c’est armé de sa seule foi qu’il est entré dans l’enfer de la guerre pour en devenir l’un des plus grands héros. Lors de la bataille d’Okinawa sur l’imprenable falaise de Maeda, il a réussi à sauver des dizaines de vies seul sous le feu de l’ennemi, ramenant en sureté, du champ de bataille, un à un les soldats blessés.","https://www.themoviedb.org/movie/324786","https://image.tmdb.org/t/p/w500/zyxSZvaA7mU7mwnO1lR2cXUdQdV.jpg","8.193","14117","2016-10-07","en","22.7968"
"324807","Lorsque la légende du rock Marianne Lane part sur l’île méditerranéenne de Pantelleria avec Paul, son compagnon, c’est pour se reposer. Mais quand Harry, un producteur de musique iconoclaste avec qui Marianne a eu autrefois une liaison, débarque avec sa fille Pénélope, la situation se complique. Le passé qui ressurgit et beaucoup de sentiments différents vont faire voler la quiétude des vacances en éclats. Personne n’échappera à ces vacances très rock’n’roll…","https://www.themoviedb.org/movie/324807","https://image.tmdb.org/t/p/w500/e4KT9KY6UVUkELHmLuTFckvHzlh.jpg","6.2","783","2015-11-26","en","2.9834"
"324849","Il en rêvait depuis La Grande Aventure LEGO : Batman est enfin le héros de son propre film ! Mais la situation a bien changé à Gotham – et s'il veut sauver la ville des griffes du Joker, il lui faudra arrêter de jouer au justicier masqué et découvrir le travail d'équipe ! Peut-être pourra-t-il alors se décoincer un peu…","https://www.themoviedb.org/movie/324849","https://image.tmdb.org/t/p/w500/iGbEqeFC9tffYb4MkiaEP7uheU5.jpg","7.2","5124","2017-02-08","en","11.0667"
"324852","Après avoir été licencié de la Ligue Anti‐Villain pour avoir échoué à capturer le dernier méchant capable de menacer l’humanité, Gru se trouve confronté à une crise d’identité majeure. Mais quand se présente un étranger mystérieux qui l’informe du décès de son père mais aussi de l’existence d’un frère jumeau – un frère qui veut désespérément suivre les traces méprisables de son jumeau – un ancien super‐méchant va redécouvrir à quel point c’est bon d’être mauvais.","https://www.themoviedb.org/movie/324852","https://image.tmdb.org/t/p/w500/a9L4X9veOlVtWZWmoVRNkZmKbH8.jpg","6.466","7322","2017-06-15","en","6.8165"
